hour,electricity_production,heat_production,refrigeration_produced,purchased_electricity,heat_stored,electrical_efficiency,thermal_efficiency,carbon_credits,fuel_blend_ng,fuel_blend_h2,fuel_blend_biomass,model_cost
876,0.034594527335128904,0.13837810934051561,0.5535124363243403,3.2221032615336003,8.652435205792047e-10,,,0,0,0,0,2729987.098184517
877,0.03462183541541732,0.1384873416616693,0.5539493656764123,3.1605979006364766,8.657056283076238e-10,,,0,0,0,0,2729987.098184517
878,0.03907056742354665,0.1562822696941866,0.6251290781417447,3.506857468826853,8.337810410159125e-10,,,0,0,0,0,2729987.098184517
879,0.04552964798445627,0.1821185919378251,0.7284743665138571,3.284494615038874,8.632641942578879e-10,,,0,0,0,0,2729987.098184517
880,0.04925654217233136,0.19702616868932543,0.7881046735682155,3.1199435718780215,8.858009142212247e-10,,,0,0,0,0,2729987.098184517
881,0.04535626301344458,0.18142505205377832,0.7257002075607301,2.9598982991183065,8.540419312800584e-10,,,0,0,0,0,2729987.098184517
882,0.0353358644839811,0.1413434579359244,0.5653738309925155,2.6607947450969758,8.32478040476458e-10,,,0,0,0,0,2729987.098184517
883,0.04114924426768985,0.1645969770707594,0.6583879063243011,2.476451180773155,9.408353499348297e-10,,,0,0,0,0,2729987.098184517
884,0.042143004336145214,0.16857201734458085,0.6742880684631516,2.1504664943225364,9.30398188192183e-10,,,0,0,0,0,2729987.098184517
885,0.038859640000928924,0.1554385600037157,0.621754239255602,2.09825044560865,9.052798178321611e-10,,,0,0,0,0,2729987.098184517
886,0.030216211921514465,0.12086484768605786,0.4834593901892516,1.6899064635286036,8.633374955648115e-10,,,0,0,0,0,2729987.098184517
887,0.03954792458928601,0.15819169835714403,0.6327667919471666,1.5169089428537144,9.161691229687966e-10,,,0,0,0,0,2729987.098184517
888,0.03471049444269779,0.13884197777079116,0.5553679100775865,1.1873253943177193,9.154836384312925e-10,,,0,0,0,0,2729987.098184517
889,0.03094651743359736,0.12378606973438944,0.4951442774616468,1.1961912443016338,9.64731420400371e-10,,,0,0,0,0,2729987.098184517
890,0.031020153473612026,0.1240806138944481,0.4963224549829891,1.1468722685188175,9.227001161537107e-10,,,0,0,0,0,2729987.098184517
891,0.03047151119486266,0.12188604477945064,0.4875441776799176,1.1657302341667737,9.67340875000609e-10,,,0,0,0,0,2729987.098184517
892,0.027328460482524436,0.10931384193009774,0.4372553651353192,1.3273220048149088,1.139691903635397e-09,,,0,0,0,0,2729987.098184517
893,0.02795753364094064,0.11183013456376256,0.4473205374224528,1.5433070873867585,1.1108722752460416e-09,,,0,0,0,0,2729987.098184517
894,0.029652441660202408,0.11860976664080963,0.4744390660112955,1.581165842505748,1.0585917999906892e-09,,,0,0,0,0,2729987.098184517
895,0.03332253628896109,0.13329014515584436,0.533160579165672,1.9524511928968764,1.10008750046436e-09,,,0,0,0,0,2729987.098184517
896,0.033830242434052915,0.13532096973621166,0.5412838774667258,2.3856704060511467,1.1423123886704156e-09,,,0,0,0,0,2729987.098184517
897,0.029346254410716574,0.1173850176428663,0.469540070003931,2.5338766781853415,1.0907809705033795e-09,,,0,0,0,0,2729987.098184517
898,0.035812606206063066,0.14325042482425226,0.5730016980123438,2.9288921864096666,1.1134146690887657e-09,,,0,0,0,0,2729987.098184517
899,0.03802742236333603,0.15210968945334413,0.6084387568966364,3.074436699488986,1.0969140902310211e-09,,,0,0,0,0,2729987.098184517
900,0.037302892275957185,0.14921156910382874,0.5968462756393877,3.2081934491764112,1.067758784750098e-09,,,0,0,0,0,2729987.098184517
901,0.03938486230182314,0.15753944920729257,0.6301577958729677,3.44565598266386,1.0584909164473057e-09,,,0,0,0,0,2729987.098184517
902,0.04682129806030413,0.1872851922412165,0.7491407680976566,3.1729039870853644,1.0410956019007228e-09,,,0,0,0,0,2729987.098184517
903,0.04119834337284909,0.16479337349139636,0.6591734934458713,3.394230569673051,9.927332969263806e-10,,,0,0,0,0,2729987.098184517
904,0.036643586917824426,0.1465743476712977,0.5862973900163768,3.290868784063212,9.601592276754126e-10,,,0,0,0,0,2729987.098184517
905,0.04368388238612549,0.17473552954450197,0.698942117522487,3.227800313123235,9.28218780190847e-10,,,0,0,0,0,2729987.098184517
906,0.04362687639309139,0.17450750557236555,0.6980300214244818,2.6868386350375553,9.183523344512592e-10,,,0,0,0,0,2729987.098184517
907,0.04420770739088892,0.17683082956355567,0.7073233175990677,2.5923458884482153,8.887384920430987e-10,,,0,0,0,0,2729987.098184517
908,0.04046763270372098,0.16187053081488392,0.6474821227057531,2.268473349827547,8.516612542743191e-10,,,0,0,0,0,2729987.098184517
909,0.03524268651654067,0.14097074606616267,0.5638829838122141,1.8440624593796728,8.081125408124756e-10,,,0,0,0,0,2729987.098184517
910,0.034805753682518835,0.13922301473007534,0.5568920582206764,1.540984983779441,7.880995371940502e-10,,,0,0,0,0,2729987.098184517
911,0.03812933332906902,0.1525173333162761,0.6100693320237617,1.5066038783759101,8.245223130575689e-10,,,0,0,0,0,2729987.098184517
912,0.033640750979425205,0.13456300391770082,0.538252014282355,1.1996425202680685,8.750686186242789e-10,,,0,0,0,0,2729987.098184517
913,0.03270835924651758,0.1308334369860703,0.5233337472943462,1.09927097684351,8.466807854254728e-10,,,0,0,0,0,2729987.098184517
914,0.02878190264103859,0.11512761056415435,0.4605104417018729,1.126063137451441,8.113040541720193e-10,,,0,0,0,0,2729987.098184517
915,0.030254527630132526,0.1210181105205301,0.4840724411231349,1.1048867653609975,8.161731795621249e-10,,,0,0,0,0,2729987.098184517
916,0.02365344417420815,0.0946137766968326,0.378455105679104,1.1547025346868165,8.362045050969607e-10,,,0,0,0,0,2729987.098184517
917,0.02810793443780544,0.11243173775122176,0.4497269498839331,1.3038385502463625,8.564597236015129e-10,,,0,0,0,0,2729987.098184517
918,0.030238054925051504,0.12095221970020602,0.4838088776949217,1.7311746220287034,8.740537005726576e-10,,,0,0,0,0,2729987.098184517
919,0.031199371448104515,0.12479748579241806,0.4991899423696106,1.8836365386695917,8.593829457487068e-10,,,0,0,0,0,2729987.098184517
920,0.030825094359080332,0.12330037743632133,0.4932015089686166,2.1216065998933944,8.430654605099499e-10,,,0,0,0,0,2729987.098184517
921,0.03373191889359681,0.13492767557438723,0.5397107012745453,2.5336072335197675,8.524028634795154e-10,,,0,0,0,0,2729987.098184517
922,0.034536357778981654,0.13814543111592661,0.5525817235704984,2.7201579840016636,8.477868309031314e-10,,,0,0,0,0,2729987.098184517
923,0.03485561525148341,0.13942246100593364,0.5576898434581111,3.0208696341435974,8.124861695245532e-10,,,0,0,0,0,2729987.098184517
924,0.037179323148029644,0.14871729259211858,0.5948691687887456,3.2199441323923486,8.831928421183908e-10,,,0,0,0,0,2729987.098184517
925,0.04220697998096948,0.1688279199238779,0.6753116791264593,3.1594626898690583,8.462230381146554e-10,,,0,0,0,0,2729987.098184517
926,0.04674029858677427,0.18696119434709707,0.7478447767379484,3.241933061703792,8.180876559905481e-10,,,0,0,0,0,2729987.098184517
927,0.04541291810576955,0.1816516724230782,0.7266066886775395,3.276068213613352,8.267667204794296e-10,,,0,0,0,0,2729987.098184517
928,0.04165333911902913,0.16661335647611653,0.6664534250967065,3.3546980971282707,8.138493674945272e-10,,,0,0,0,0,2729987.098184517
929,0.04485643631985788,0.17942574527943153,0.7177029799297849,3.1606766016833956,8.404012584569844e-10,,,0,0,0,0,2729987.098184517
930,0.041681135126684137,0.16672454050673655,0.6668981608634027,2.8512094750310717,8.627879075620008e-10,,,0,0,0,0,2729987.098184517
931,0.03982973178911591,0.15931892715646365,0.6372757075036508,2.603769032620422,8.793779380776047e-10,,,0,0,0,0,2729987.098184517
932,0.03648438138995641,0.14593752555982564,0.5837501012084697,2.199403135998734,8.856097330955663e-10,,,0,0,0,0,2729987.098184517
933,0.034169087424232567,0.13667634969693027,0.5467053977658767,2.0128330763581137,8.905300713349278e-10,,,0,0,0,0,2729987.098184517
934,0.037794539508187626,0.1511781580327505,0.6047126313435691,1.4905472288062571,8.71550079190393e-10,,,0,0,0,0,2729987.098184517
935,0.030351987572921957,0.12140795029168783,0.4856318004614336,1.4826761332607337,8.45686991327758e-10,,,0,0,0,0,2729987.098184517
936,0.02839528367422897,0.11358113469691589,0.4543245376848353,1.1297358060741538,8.604249810107614e-10,,,0,0,0,0,2729987.098184517
937,0.03239666958037157,0.1295866783214863,0.5183467125930464,1.1963233191260627,8.334987862710551e-10,,,0,0,0,0,2729987.098184517
938,0.03201202998719265,0.1280481199487706,0.5121924788365319,1.1901086596046435,8.333032668186364e-10,,,0,0,0,0,2729987.098184517
939,0.028375341965458628,0.11350136786183451,0.4540054704945007,1.2369367240696083,8.32205547074969e-10,,,0,0,0,0,2729987.098184517
940,0.03084321948166997,0.12337287792667988,0.4934915109533909,1.4233114814575676,8.113775301474786e-10,,,0,0,0,0,2729987.098184517
941,0.022058979547594077,0.08823591819037631,0.3529436706438152,1.4063064980811275,9.3784543766627e-10,,,0,0,0,0,2729987.098184517
942,0.028965519629303244,0.11586207851721297,0.4634483134170333,1.6965373504585175,9.019502179148222e-10,,,0,0,0,0,2729987.098184517
943,0.03174708060879295,0.1269883224351718,0.5079532888734315,1.9147142244497457,8.877559856787607e-10,,,0,0,0,0,2729987.098184517
944,0.028950699354942162,0.11580279741976865,0.4632111868449275,2.3274789387792056,1.0921950452773077e-09,,,0,0,0,0,2729987.098184517
945,0.03433225496611522,0.1373290198644609,0.5493160789537321,2.5155721449293926,1.0363837320707273e-09,,,0,0,0,0,2729987.098184517
946,0.03612288538696436,0.14449154154785743,0.5779661656209605,2.9800373675977267,9.88818407053562e-10,,,0,0,0,0,2729987.098184517
947,0.04203150992579875,0.168126039703195,0.6725041577871774,3.1823669217306723,9.86564210032546e-10,,,0,0,0,0,2729987.098184517
948,0.0407171672218865,0.162868668887546,0.6514746748245926,3.3162206770659752,9.551465988204172e-10,,,0,0,0,0,2729987.098184517
949,0.03913708723840528,0.15654834895362113,0.6261933948795265,3.274526839951497,9.454494422336568e-10,,,0,0,0,0,2729987.098184517
950,0.04902676389810615,0.1961070555924246,0.7844282205047302,3.4764229245252483,1.0368443946134725e-09,,,0,0,0,0,2729987.098184517
951,0.04370808705295047,0.17483234821180188,0.6993293921416096,3.2484130716374557,1.0012488440363552e-09,,,0,0,0,0,2729987.098184517
952,0.04201312291714799,0.16805249166859196,0.6722099656736218,3.2100360028757247,9.96324193129455e-10,,,0,0,0,0,2729987.098184517
953,0.045192197897874244,0.18076879159149697,0.7230751655401462,2.9511872471363096,9.74266489985537e-10,,,0,0,0,0,2729987.098184517
954,0.03782315351020508,0.1512926140408203,0.605170454908813,2.614267086061289,9.974799958092728e-10,,,0,0,0,0,2729987.098184517
955,0.04118742499004836,0.16474969996019345,0.6589987992002286,2.402615854366643,9.584554602744607e-10,,,0,0,0,0,2729987.098184517
956,0.042752247883078735,0.17100899153231494,0.6840359650517711,2.256298939541133,9.63958746815988e-10,,,0,0,0,0,2729987.098184517
957,0.038044632301888544,0.15217852920755418,0.6087141158976329,2.107224675768744,9.544313418562323e-10,,,0,0,0,0,2729987.098184517
958,0.02808791112926409,0.11235164451705636,0.4494065773598829,1.7776154951615633,9.238040220531741e-10,,,0,0,0,0,2729987.098184517
959,0.03357361727397169,0.13429446909588677,0.537177875709598,1.4639421493820444,8.915510281353153e-10,,,0,0,0,0,2729987.098184517
960,0.03705189340629239,0.14820757362516956,0.5928302938748969,1.0991155866515532,8.565160701776991e-10,,,0,0,0,0,2729987.098184517
961,0.033392329166482465,0.13356931666592986,0.5342772659012245,1.2315088790640736,8.35324719031151e-10,,,0,0,0,0,2729987.098184517
962,0.03147949093664744,0.12591796374658976,0.5036718540250179,1.1701964463509507,8.342613183474371e-10,,,0,0,0,0,2729987.098184517
963,0.02814543252090361,0.11258173008361444,0.4503269196815621,0.9923127478751729,8.035215593737657e-10,,,0,0,0,0,2729987.098184517
964,0.029116524080390623,0.11646609632156249,0.4658643845263639,1.18727644193606,7.835079584158115e-10,,,0,0,0,0,2729987.098184517
965,0.02776718174160857,0.11106872696643429,0.4442749071774258,1.6890565622901987,7.572861988227566e-10,,,0,0,0,0,2729987.098184517
966,0.032635470311351465,0.13054188124540586,0.5221675242813381,1.5052716741820855,7.327372226745546e-10,,,0,0,0,0,2729987.098184517
967,0.02978606675740506,0.11914426702962023,0.4765770604826988,1.9656426641082496,1.5053028562184194e-09,,,0,0,0,0,2729987.098184517
968,0.030960028676441556,0.12384011470576622,0.495360457992316,2.3670178758006424,1.4551952336701941e-09,,,0,0,0,0,2729987.098184517
969,0.03645472201531946,0.14581888806127785,0.5832755517598112,2.55591837421044,1.3787829489185869e-09,,,0,0,0,0,2729987.098184517
970,0.033384161768949594,0.13353664707579838,0.5341465875840059,2.828922379507577,1.3262484853213363e-09,,,0,0,0,0,2729987.098184517
971,0.034871136039630275,0.1394845441585211,0.5579381758022723,2.977657794784012,1.2876607304697172e-09,,,0,0,0,0,2729987.098184517
972,0.04386938806479177,0.17547755225916709,0.7019102083447387,3.1250415875430817,1.2385227373959544e-09,,,0,0,0,0,2729987.098184517
973,0.04396885277044558,0.1758754110817823,0.7035016437358221,3.288174470657068,1.1836385549915017e-09,,,0,0,0,0,2729987.098184517
974,0.03768011888202014,0.15072047552808057,0.6028819015110327,3.3040303300747738,1.1328304133946337e-09,,,0,0,0,0,2729987.098184517
975,0.04646169805079477,0.18584679220317907,0.7433871681538233,3.2823318072444905,1.0901353567590827e-09,,,0,0,0,0,2729987.098184517
976,0.03701169249401377,0.1480467699760551,0.5921870792238773,3.1198724736972343,1.0518498183681388e-09,,,0,0,0,0,2729987.098184517
977,0.043385496845445876,0.1735419873817835,0.6941679489452504,3.071956461916352,1.0071535541443946e-09,,,0,0,0,0,2729987.098184517
978,0.04357449358666259,0.17429797434665037,0.6971918962718544,2.908453272351541,1.0171437778451366e-09,,,0,0,0,0,2729987.098184517
979,0.039173710014232956,0.15669484005693182,0.6267793596160319,2.336025751376533,9.771524972106893e-10,,,0,0,0,0,2729987.098184517
980,0.038877540552652155,0.15551016221060862,0.6220406482509044,2.1751897091357706,9.375963785498264e-10,,,0,0,0,0,2729987.098184517
981,0.03833756856739747,0.1533502742695899,0.613401096331668,2.0438300509756204,9.143756194285053e-10,,,0,0,0,0,2729987.098184517
982,0.0371574996041981,0.1486299984167924,0.5945199930080984,1.8029721415518434,8.842658783108406e-10,,,0,0,0,0,2729987.098184517
983,0.03278346753238297,0.13113387012953187,0.5245354798089411,1.35504721400647,8.602694656885611e-10,,,0,0,0,0,2729987.098184517
984,0.03575869667935268,0.1430347867174107,0.5721391460824728,1.21644954605203,8.448629509168184e-10,,,0,0,0,0,2729987.098184517
985,0.033393598636934585,0.13357439454773834,0.534297577109152,1.254107014341936,8.601584205419274e-10,,,0,0,0,0,2729987.098184517
986,0.030235030464348292,0.12094012185739317,0.4837604867184492,1.1013650992151678,8.372318829414931e-10,,,0,0,0,0,2729987.098184517
987,0.029689508289991055,0.11875803315996422,0.4750321303699648,1.2580706295829127,9.853964784134886e-10,,,0,0,0,0,2729987.098184517
988,0.03005899666130584,0.12023598664522336,0.48094394568543,1.306299175458513,9.743804022969087e-10,,,0,0,0,0,2729987.098184517
989,0.030966460420588073,0.12386584168235229,0.4954633658182739,1.50623665527578,9.657466273190156e-10,,,0,0,0,0,2729987.098184517
990,0.03106001183905925,0.124240047356237,0.4969601887446489,1.6785702669606222,9.352563802393397e-10,,,0,0,0,0,2729987.098184517
991,0.03234024535802811,0.12936098143211244,0.5174439251093967,1.982143851913305,9.009606956168496e-10,,,0,0,0,0,2729987.098184517
992,0.02823236180138826,0.11292944720555304,0.4517177880818752,2.3383540819803925,8.796168095136525e-10,,,0,0,0,0,2729987.098184517
993,0.03744652524649639,0.14978610098598555,0.5991444032618934,2.4858844958242763,8.538791239076794e-10,,,0,0,0,0,2729987.098184517
994,0.038858995053200646,0.15543598021280258,0.621743919761647,2.8260367129915966,8.703446620087632e-10,,,0,0,0,0,2729987.098184517
995,0.034664703895676906,0.13865881558270762,0.5546352615603446,3.108843016196351,8.533947267332232e-10,,,0,0,0,0,2729987.098184517
996,0.040779303269094694,0.16311721307637878,0.6524688514581944,3.211485550021573,8.446967375448623e-10,,,0,0,0,0,2729987.098184517
997,0.03894678413641758,0.1557871365456703,0.6231485453484943,3.2670292229956908,8.350826953046389e-10,,,0,0,0,0,2729987.098184517
998,0.04085828090498486,0.16343312361993945,0.6537324931435979,3.2566700103895276,8.787337321773864e-10,,,0,0,0,0,2729987.098184517
999,0.04242786317626571,0.16971145270506283,0.6788458093612764,3.268060819981785,9.336931127785742e-10,,,0,0,0,0,2729987.098184517
1000,0.04062410891923459,0.16249643567693836,0.649985742056151,3.178675193305027,9.021853504514863e-10,,,0,0,0,0,2729987.098184517
1001,0.03846214663833999,0.15384858655335995,0.6153943453412296,2.9264093998465093,8.935921245665555e-10,,,0,0,0,0,2729987.098184517
1002,0.044005147262034985,0.17602058904813994,0.7040823557137367,2.7429461335770036,8.494883440379301e-10,,,0,0,0,0,2729987.098184517
1003,0.03760881480439663,0.15043525921758652,0.6017410362438734,2.4826230656683617,8.200580897624253e-10,,,0,0,0,0,2729987.098184517
1004,0.03701846873289484,0.14807387493157936,0.5922954974690571,2.312338812233544,9.686275063752706e-10,,,0,0,0,0,2729987.098184517
1005,0.039446074083217764,0.15778429633287105,0.6311371847056166,1.816511028975995,9.332054842160069e-10,,,0,0,0,0,2729987.098184517
1006,0.03215586077704039,0.12862344310816157,0.5144937717754436,1.9221926472317987,9.025288742354944e-10,,,0,0,0,0,2729987.098184517
1007,0.03255222572240371,0.13020890288961484,0.5208356107521407,1.3882658321151184,8.876999824212564e-10,,,0,0,0,0,2729987.098184517
1008,0.03629648720993647,0.1451859488397459,0.5807437946855574,1.2646089780721812,8.609252396190362e-10,,,0,0,0,0,2729987.098184517
1009,0.03329715210418604,0.13318860841674415,0.5327544325624284,1.130529952235166,8.789508426434812e-10,,,0,0,0,0,2729987.098184517
