Time,electricity_production,heat_production,fuel_consumed,heat_to_elec,electrical_efficiency,thermal_efficiency,fuel_blend_ng,fuel_blend_h2,fuel_blend_biomass,fuel_energy,invest_h2,invest_time,active_h2_blending,invest_eb,invest_time_eb,active_eb,heat_to_plant,elec_to_plant,useful_heat,useful_elec,purchased_electricity,heat_stored,heat_withdrawn,heat_over_production,electricity_over_production,ramp_rate,refrigeration_produced,heat_used_for_cooling,elec_used_for_cooling,co2_emissions,total_emissions_per_interval,carbon_credits,credits_purchased,credits_earned,credits_sold,exceeds_cap,credits_held,emissions_difference,credits_used_to_offset,below_cap,invest_ccs,invest_time_ccs,active_ccs,transport_cost,captured_co2,uncaptured_co2,ccs_energy_penalty,total_fuel_co2_active_ccs
266,1950.2456785874228,7800.982714349691,10401.31028579959,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7757.837058412897,1697.7286453057943,7800.982714349691,1950.2456785874228,0.0,0.0,0.0,0.0,0.0,5000,425.0996570288053,86.29131187358844,252.51703328162844,0,7569.427882012179,3576.315873927308,0,0.0,0.0,0,48.5569147227925,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,658.0262057159914,0.0,0.0
267,1892.1703834630584,7568.681533852234,10091.575378469644,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7528.604479950798,1641.61637870769,7568.681533852234,1892.1703834630584,0.0,0.0,0.0,0.0,0.0,5000,410.8622203611133,80.15410780287243,250.55400475536845,0,7569.427882012179,3576.315873927308,0,0.0,0.0,0,48.5569147227925,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.8315075693926,0.0,0.0
268,1893.321659040015,7573.28663616006,10097.71551488008,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7516.679466001893,1696.5336130653798,7573.28663616006,1893.321659040015,0.0,0.0,0.0,0.0,0.0,5000,423.2167266073008,113.21434031633284,196.78804597463514,0,7569.427882012179,3576.315873927308,0,0.0,0.0,0,48.5569147227925,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.9543102976012,0.0,0.0
269,1733.6302605583396,6934.5210422333585,9246.028056311145,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6854.631522063623,1641.3229250299876,6934.5210422333585,1733.6302605583396,0.0,0.0,0.0,0.0,0.0,5000,411.8654162072924,159.77904033947007,92.30733552835227,0,7569.427882012179,3576.315873927308,0,0.0,0.0,0,48.5569147227925,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,634.9205611262229,0.0,0.0
270,1189.4356231725528,4757.742492690211,6343.656656920281,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,4672.612888808674,1189.4356231725528,4757.742492690211,1189.4356231725528,161.7213604328606,0.0,0.0,0.0,0.0,5000,340.5184155261496,170.2592077630748,0.0,0,7569.427882012179,3576.315873927308,0,0.0,0.0,0,48.5569147227925,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,576.8731331384056,0.0,0.0
271,1547.1302070260908,6188.520828104363,8251.36110413915,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6082.190693251161,1547.1302070260908,6188.520828104363,1547.1302070260908,147.14541916828694,0.0,0.0,0.0,0.0,5000,425.3205394128101,212.66026970640505,0.0,0,7569.427882012179,3576.315873927308,0,0.0,0.0,0,48.5569147227925,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,615.0272220827829,0.0,0.0
272,1433.362236142751,5733.448944571004,7644.598592761339,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5631.056903519802,1433.362236142751,5733.448944571004,1433.362236142751,209.60388612106544,0.0,0.0,0.0,0.0,5000,409.5681642048079,204.78408210240394,0.0,0,7569.427882012179,3576.315873927308,0,0.0,0.0,0,48.5569147227925,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,602.8919718552268,0.0,0.0
273,1698.5768246665498,6794.307298666199,9059.0763982216,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5834.519587044989,1698.5768246665498,5819.474953038785,1698.5768246665498,0.0,0.0,243.70808640685345,974.8323456274138,0.0,5000,427.2376367888928,213.6188183944464,0.0,0,7569.427882012179,3576.315873927308,0,0.0,0.0,0,48.5569147227925,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,631.181527964432,0.0,0.0
274,1578.766415453026,6315.065661812104,8420.087549082806,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5545.186327086583,1578.766415453026,5547.55169972169,1578.766415453026,0.0,0.0,191.87849052260344,767.5139620904138,0.0,5000,393.2184715856348,196.6092357928174,0.0,0,7569.427882012179,3576.315873927308,0,0.0,0.0,0,48.5569147227925,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,618.401750981656,0.0,0.0
275,1700.4343985081396,6801.737594032558,9068.983458710078,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6539.66585396393,1700.4343985081396,6623.145159936937,1700.4343985081396,0.0,0.0,44.64810852390542,178.59243409562168,0.0,5000,423.2134409398347,211.60672046991735,0.0,0,7569.427882012179,3576.315873927308,0,0.0,0.0,0,48.5569147227925,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,631.3796691742019,0.0,0.0
276,1785.234332853789,7140.937331415156,9521.249775220207,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7057.597374565777,1692.768567251173,7140.937331415156,1785.234332853789,0.0,0.0,0.0,0.0,0.0,5000,425.8255930001357,166.67991369875912,92.46576560261747,0,7577.9096086045465,3940.622170555157,0,0.0,0.0,0,48.55691472340368,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,640.4249955044041,0.0,0.0
277,1770.13255020541,7080.53020082164,9440.706934428854,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7027.634440323344,1585.6074020451483,7080.53020082164,1770.13255020541,0.0,0.0,0.0,0.0,0.0,5000,396.1081901534444,105.79152099659177,184.52514816026087,0,7577.9096086045465,3940.622170555157,0,0.0,0.0,0,48.55691472340368,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,638.814138688577,0.0,0.0
278,1951.5395316891436,7806.158126756574,10408.210835675432,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7764.533811517467,1696.0547092551876,7806.158126756574,1951.5395316891436,0.0,0.0,0.0,0.0,0.0,5000,421.9820833903845,83.2486304782143,255.4848224339559,0,7577.9096086045465,3940.622170555157,0,0.0,0.0,0,48.55691472340368,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,658.1642167135086,0.0,0.0
279,1888.8110312229126,7555.24412489165,10073.658833188867,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7514.400561410987,1641.3151168691238,7555.24412489165,1888.8110312229126,0.0,0.0,0.0,0.0,0.0,5000,410.87016827643936,81.6871269613253,247.49591435378875,0,7577.9096086045465,3940.622170555157,0,0.0,0.0,0,48.55691472340368,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.4731766637774,0.0,0.0
280,1825.5127512756135,7302.051005102454,9736.068006803273,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7241.444618140782,1653.3884628630447,7302.051005102454,1825.5127512756135,0.0,0.0,0.0,0.0,0.0,5000,414.5498362592589,121.21277392334378,172.12428841257133,0,7577.9096086045465,3940.622170555157,0,0.0,0.0,0,48.55691472340368,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,644.7213601360655,0.0,0.0
281,1559.0983084082477,6236.393233632991,8315.190978177321,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6149.585076895904,1526.6946208849276,6236.393233632991,1559.0983084082477,0.0,0.0,0.0,0.0,0.0,5000,379.6363144716652,173.61631347417253,32.40368752332014,0,7577.9096086045465,3940.622170555157,0,0.0,0.0,0,48.55691472340368,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,616.3038195635464,0.0,0.0
282,1290.5303591592647,5162.121436637059,6882.828582182745,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5073.3147214903165,1290.5303591592647,5162.121436637059,1290.5303591592647,136.6521280362781,0.0,0.0,0.0,0.0,5000,355.2268605869696,177.6134302934848,0.0,0,7577.9096086045465,3940.622170555157,0,0.0,0.0,0,48.55691472340368,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,587.6565716436548,0.0,0.0
283,1542.3691011425785,6169.476404570314,8225.968539427085,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6063.246633773807,1542.3691011425785,6169.476404570314,1542.3691011425785,153.92123645498054,0.0,0.0,0.0,0.0,5000,424.9190831860289,212.45954159301445,0.0,0,7577.9096086045465,3940.622170555157,0,0.0,0.0,0,48.55691472340368,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,614.5193707885417,0.0,0.0
284,1641.7655494159085,6567.062197663634,8756.08293021818,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5627.037329142111,1641.7655494159085,5610.124737850086,1641.7655494159085,0.0,0.0,239.23436495338706,956.9374598135482,0.0,5000,410.8183647386732,205.4091823693366,0.0,0,7577.9096086045465,3940.622170555157,0,0.0,0.0,0,48.55691472340368,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,625.1216586043636,0.0,0.0
285,1697.068477305974,6788.273909223896,9051.031878965196,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5824.95899797325,1697.068477305974,5808.184888205094,1697.068477305974,0.0,0.0,245.02225525470067,980.0890210188027,0.0,5000,422.9480714367765,211.47403571838825,0.0,0,7577.9096086045465,3940.622170555157,0,0.0,0.0,0,48.55691472340368,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,631.0206375793039,0.0,0.0
286,1640.8113787367258,6563.245514946903,8750.994019929205,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5898.609451689246,1640.8113787367258,5921.2333036349455,1640.8113787367258,0.0,0.0,160.50305282798945,642.0122113119578,0.0,5000,411.50151343877445,205.75075671938723,0.0,0,7577.9096086045465,3940.622170555157,0,0.0,0.0,0,48.55691472340368,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,625.0198803985844,0.0,0.0
287,1697.9033622871198,6791.613449148479,9055.48459886464,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6548.846746574112,1697.9033622871198,6635.376965972702,1697.9033622871198,0.0,0.0,39.0591207939442,156.2364831757768,0.0,5000,424.2391191822449,212.11955959112245,0.0,0,7577.9096086045465,3940.622170555157,0,0.0,0.0,0,48.55691472340368,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,631.1096919772928,0.0,0.0
288,1785.895715289008,7143.582861156032,9524.77714820804,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7060.259803158373,1696.3046597558018,7143.582861156032,1785.895715289008,0.0,0.0,0.0,0.0,0.0,5000,422.8832875238395,166.64611599531736,89.59105553320478,0,7595.201558999562,4283.489500020302,0,0.0,48.55691472401577,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,640.4955429641608,0.0,0.0
289,1707.0709378766505,6828.283751506602,9104.378335342139,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6776.267309223516,1531.951164732757,6828.283751506602,1707.0709378766505,0.0,0.0,0.0,0.0,0.0,5000,383.1855422762366,104.03288456617074,175.11977314389515,0,7595.201558999562,4283.489500020302,0,0.0,48.55691472401577,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,632.0875667068428,0.0,0.0
290,1950.8282884679154,7803.313153871662,10404.417538495549,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7761.405739470061,1693.5552523034712,7803.313153871662,1950.8282884679154,0.0,0.0,0.0,0.0,0.0,5000,424.9026937708458,83.81482880320087,257.2730361644441,0,7595.201558999562,4283.489500020302,0,0.0,48.55691472401577,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,658.088350769911,0.0,0.0
291,1889.7679807277843,7559.071922911137,10078.762563881517,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7517.664148263992,1643.4710290378546,7559.071922911137,1889.7679807277843,0.0,0.0,0.0,0.0,0.0,5000,411.9280502785127,82.81554929429153,246.29695168992967,0,7595.201558999562,4283.489500020302,0,0.0,48.55691472401577,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.5752512776303,0.0,0.0
292,1890.8871852679554,7563.5487410718215,10084.731654762429,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7505.193766245054,1700.1846190239928,7563.5487410718215,1890.8871852679554,0.0,0.0,0.0,0.0,0.0,5000,424.12246555103394,116.70994965353569,190.70256624396256,0,7595.201558999562,4283.489500020302,0,0.0,48.55691472401577,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.6946330952486,0.0,0.0
293,1728.0327479726323,6912.130991890529,9216.174655854038,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6831.604338938617,1639.4857636449474,6912.130991890529,1728.0327479726323,0.0,0.0,0.0,0.0,0.0,5000,410.6535961353315,161.05330590382366,88.54698432768419,0,7595.201558999562,4283.489500020302,0,0.0,48.55691472401577,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,634.3234931170807,0.0,0.0
294,1427.9584890162998,5711.833956065199,7615.778608086933,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5094.798557225461,1427.9584890162998,5108.73886516274,1427.9584890162998,0.0,0.0,150.7737727256149,603.0950909024596,0.0,5000,357.3087772003447,178.65438860017235,0.0,0,7595.201558999562,4283.489500020302,0,0.0,48.55691472401577,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,602.3155721617386,0.0,0.0
295,1696.4395353616064,6785.758141446426,9047.677521928568,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6082.350256706953,1696.4395353616064,6102.611687930147,1696.4395353616064,0.0,0.0,170.78661337906965,683.1464535162786,0.0,5000,422.6189516509156,211.3094758254578,0.0,0,7595.201558999562,4283.489500020302,0,0.0,48.55691472401577,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,630.9535504385714,0.0,0.0
296,1645.42569276468,6581.70277105872,8775.60369474496,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5633.426008828099,1645.42569276468,5615.388171264606,1645.42569276468,0.0,0.0,241.57864994852844,966.3145997941137,0.0,5000,411.0059496430871,205.50297482154355,0.0,0,7595.201558999562,4283.489500020302,0,0.0,48.55691472401577,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,625.5120738948996,0.0,0.0
297,1631.7588096454574,6527.03523858183,8702.71365144244,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5503.663290373484,1631.7588096454574,5474.271211161623,1631.7588096454574,0.0,0.0,263.1910068550517,1052.7640274202067,0.0,5000,408.81369686265685,204.40684843132843,0.0,0,7595.201558999562,4283.489500020302,0,0.0,48.55691472401577,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,624.0542730288488,0.0,0.0
298,1642.1198836925048,6568.479534770019,8757.972713026693,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5884.95505298341,1642.1198836925048,5905.0708960832,1642.1198836925048,0.0,0.0,165.85215967170484,663.4086386868194,0.0,5000,412.167691742573,206.0838458712865,0.0,0,7595.201558999562,4283.489500020302,0,0.0,48.55691472401577,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,625.1594542605338,0.0,0.0
299,1583.8293495383955,6335.317398153582,8447.089864204776,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5925.088318186377,1583.8293495383955,5979.568925709899,1583.8293495383955,0.0,0.0,88.93711811092066,355.74847244368266,0.0,5000,395.7966663159282,197.8983331579641,0.0,0,7595.201558999562,4283.489500020302,0,0.0,48.55691472401577,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,618.9417972840955,0.0,0.0
300,1787.1330500414874,7148.53220016595,9531.376266887934,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7064.104188813667,1697.0687044755502,7148.53220016595,1787.1330500414874,0.0,0.0,0.0,0.0,0.0,5000,427.7763909750692,168.8560227045659,90.0643455659374,0,7606.8263588921345,4592.931834359626,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,640.6275253377587,0.0,0.0
301,1707.0219753747242,6828.087901498897,9104.11720199853,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6776.060488916589,1533.148523804081,6828.087901498897,1707.0219753747242,0.0,0.0,0.0,0.0,0.0,5000,381.9831018998733,104.05482516461569,173.87345157064192,0,7606.8263588921345,4592.931834359626,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,632.0823440399706,0.0,0.0
302,1948.9123603070764,7795.6494412283055,10394.199254971074,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7753.027573382489,1695.6339253249591,7795.6494412283055,1948.9123603070764,0.0,0.0,0.0,0.0,0.0,5000,423.7659063653824,85.24373569163264,253.27843498211715,0,7606.8263588921345,4592.931834359626,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,657.8839850994215,0.0,0.0
303,1822.7967193814009,7291.186877525603,9721.58250336747,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7245.9830795559965,1602.1868824947735,7291.186877525603,1822.7967193814009,0.0,0.0,0.0,0.0,0.0,5000,401.4250287650556,90.4075959392141,220.60983688662736,0,7606.8263588921345,4592.931834359626,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,644.4316500673494,0.0,0.0
304,1893.3770063900774,7573.50802556031,10098.01070074708,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7516.694318549637,1694.7804764844586,7573.50802556031,1893.3770063900774,0.0,0.0,0.0,0.0,0.0,5000,425.8513579483127,113.62741402134694,198.5965299056188,0,7606.8263588921345,4592.931834359626,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.9602140149416,0.0,0.0
305,1729.6065573650037,6918.426229460015,9224.568305946686,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6837.692134497742,1641.8168680914823,6918.426229460015,1729.6065573650037,0.0,0.0,0.0,0.0,0.0,5000,410.7260691226153,161.46818992454638,87.78968927352253,0,7606.8263588921345,4592.931834359626,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,634.4913661189337,0.0,0.0
306,1424.5029998474322,5698.011999389729,7597.349332519639,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5094.303504146877,1424.5029998474322,5109.353343422265,1424.5029998474322,0.0,0.0,147.16466399186584,588.6586559674633,0.0,5000,354.5286850852892,177.2643425426446,0.0,0,7606.8263588921345,4592.931834359626,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,601.9469866503928,0.0,0.0
307,1698.3443886236191,6793.3775544944765,9057.836739325969,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6083.497669197105,1698.3443886236191,6103.513718774145,1698.3443886236191,0.0,0.0,172.46595893008293,689.8638357203317,0.0,5000,424.9961161683228,212.4980580841614,0.0,0,7606.8263588921345,4592.931834359626,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,631.1567347865193,0.0,0.0
308,1643.829119655535,6575.31647862214,8767.088638162853,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5630.160646331867,1643.829119655535,5612.430623804519,1643.829119655535,0.0,0.0,240.7214637044051,962.8858548176204,0.0,5000,410.5228372994204,205.2614186497102,0.0,0,7606.8263588921345,4592.931834359626,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,625.341772763257,0.0,0.0
309,1698.7579989029723,6795.031995611889,9060.042660815852,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5821.5793715498985,1698.7579989029723,5802.75850073149,1698.7579989029723,0.0,0.0,248.06837372009977,992.2734948803991,0.0,5000,420.8532641665655,210.42663208328275,0.0,0,7606.8263588921345,4592.931834359626,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,631.200853216317,0.0,0.0
310,1640.9433935133895,6563.773574053558,8751.698098738078,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5877.3269070942,1640.9433935133895,5895.560955979046,1640.9433935133895,0.0,0.0,167.05315451862793,668.2126180745117,0.0,5000,407.04250457664097,203.52125228832048,0.0,0,7606.8263588921345,4592.931834359626,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,625.0339619747616,0.0,0.0
311,1693.7715452110308,6775.086180844123,9033.448241125498,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6535.102002447917,1693.7715452110308,6621.910880676779,1693.7715452110308,0.0,0.0,38.293825041836044,153.17530016734418,0.0,5000,423.8231629991254,211.9115814995627,0.0,0,7606.8263588921345,4592.931834359626,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,630.6689648225099,0.0,0.0
312,1784.9571359402698,7139.828543761079,9519.77139168144,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7056.5125690091045,1694.9117356836484,7139.828543761079,1784.9571359402698,0.0,0.0,0.0,0.0,0.0,5000,423.30929926452,166.63194950394896,90.04540025662209,0,7589.037224341324,4847.493168522019,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,640.3954278336288,0.0,0.0
313,1707.7325986686942,6830.930394674777,9107.907192899702,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6779.8587920519685,1529.3893179342008,6830.930394674777,1707.7325986686942,0.0,0.0,0.0,0.0,0.0,5000,382.6296912257279,102.1432052456168,178.34328073449433,0,7589.037224341324,4847.493168522019,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,632.158143857994,0.0,0.0
314,1951.3684514558208,7805.473805823283,10407.298407764378,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7762.745094152516,1696.597673620897,7805.473805823283,1951.3684514558208,0.0,0.0,0.0,0.0,0.0,5000,425.68562451799465,85.45742334153539,254.77077783492388,0,7589.037224341324,4847.493168522019,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,658.1459681552873,0.0,0.0
315,1888.276275367873,7553.105101471492,10070.80680196199,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7512.530798603197,1641.7669915059562,7553.105101471492,1888.276275367873,0.0,0.0,0.0,0.0,0.0,5000,408.8064953350993,81.14860573659124,246.50928386191686,0,7589.037224341324,4847.493168522019,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,651.4161360392397,0.0,0.0
316,1780.453727058744,7121.814908234976,9495.75321097997,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,7059.422577865911,1624.361292917614,7121.814908234976,1780.453727058744,0.0,0.0,0.0,0.0,0.0,5000,405.6617556173904,124.78466073813016,156.09243414113007,0,7589.037224341324,4847.493168522019,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,639.9150642195993,0.0,0.0
317,1731.1604144556322,6924.641657822529,9232.855543763371,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6844.994557854568,1638.80478261011,6924.641657822529,1731.1604144556322,0.0,0.0,0.0,0.0,0.0,5000,410.9440317173676,159.29419993592228,92.35563184552302,0,7589.037224341324,4847.493168522019,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,634.6571108752674,0.0,0.0
318,1314.6384518095892,5258.553807238357,7011.405076317809,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,4456.506242603135,1314.6384518095892,4435.60476868482,1314.6384518095892,0.0,0.0,205.73725963838433,822.9490385535373,0.0,5000,327.86862360350773,163.93431180175386,0.0,0,7589.037224341324,4847.493168522019,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,590.2281015263562,0.0,0.0
319,1692.9050902810252,6771.620361124101,9028.827148165468,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,6085.53223353233,1692.9050902810252,6108.068572713949,1692.9050902810252,0.0,0.0,165.88794710253796,663.5517884101519,0.0,5000,421.9212509315501,210.96062546577505,0.0,0,7589.037224341324,4847.493168522019,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,630.5765429633093,0.0,0.0
320,1641.271157465412,6565.084629861648,8753.446173148865,0.0,1,1,0.0,1.0,0.0,1.0,1.0,-0.0,1.0,0.0,-0.0,0.0,5642.307120702111,1641.271157465412,5627.732582242954,1641.271157465412,0.0,0.0,234.33801190467352,937.3520476186941,0.0,5000,410.3778699727156,205.1889349863578,0.0,0,7589.037224341324,4847.493168522019,0,0.0,0.0,0,0.0,0,0.0,1.0,-0.0,-0.0,0.0,0.0,0.0,625.0689234629773,0.0,0.0
